credit_score,annual_income,dti,emp_years,existing_loans,loan_amount,loan_term,age,loan_to_income,emi_ratio,default
590,120000.0,17.62,6.6,1,213003.0,36,28,1.775,0.5917,1
553,125315.0,41.13,5.3,2,670502.0,36,42,5.3505,1.7835,1
643,120000.0,25.07,3.0,2,130117.0,24,44,1.0843,0.5422,0
686,120000.0,6.49,2.4,1,161018.0,12,33,1.3418,1.3418,1
850,196053.0,46.12,14.2,0,308226.0,36,36,1.5722,0.5241,0
498,120000.0,15.37,17.9,0,225098.0,24,26,1.8758,0.9379,1
765,120000.0,26.96,5.3,1,234439.0,48,22,1.9537,0.4884,0
747,150425.0,19.48,1.1,0,284665.0,60,26,1.8924,0.3785,0
572,120000.0,18.17,3.0,1,120007.0,48,45,1.0001,0.25,0
670,120000.0,8.25,3.4,1,86684.0,48,43,0.7224,0.1806,0
604,127645.0,6.72,7.1,0,203470.0,60,57,1.594,0.3188,0
668,124879.0,9.62,5.5,1,25230.0,24,38,0.202,0.101,0
800,120000.0,10.0,3.6,3,31484.0,60,38,0.2624,0.0525,0
710,168555.0,14.09,5.7,2,538402.0,24,41,3.1942,1.5971,1
700,120000.0,15.0,0.1,2,403644.0,48,27,3.3637,0.8409,1
606,120801.0,37.44,7.5,1,94494.0,60,47,0.7822,0.1564,0
501,120000.0,36.12,1.2,0,60830.0,48,41,0.5069,0.1267,0
629,126027.0,21.87,5.3,1,251176.0,60,28,1.993,0.3986,1
770,318646.0,41.78,0.6,2,285665.0,60,41,0.8965,0.1793,0
497,120000.0,42.26,0.6,1,79717.0,12,45,0.6643,0.6643,1
544,120000.0,14.88,0.2,1,147084.0,36,24,1.2257,0.4086,0
662,120000.0,9.82,12.1,1,38495.0,36,48,0.3208,0.1069,0
551,120000.0,27.27,4.6,2,114548.0,48,33,0.9546,0.2386,0
570,120000.0,15.08,2.2,0,134751.0,48,21,1.1229,0.2807,0
607,127102.0,33.2,7.8,0,185368.0,48,47,1.4584,0.3646,1
513,164079.0,21.41,4.9,2,957928.0,12,51,5.8382,5.8382,1
552,136027.0,25.68,4.8,2,63370.0,12,26,0.4659,0.4659,0
720,120000.0,36.59,3.3,1,541319.0,48,21,4.511,1.1277,1
519,179351.0,20.37,0.0,0,102195.0,12,51,0.5698,0.5698,0
490,173238.0,13.21,1.5,2,94225.0,60,31,0.5439,0.1088,0
586,162445.0,20.49,0.6,0,375307.0,60,51,2.3104,0.4621,1
723,123464.0,7.29,5.4,1,93105.0,60,21,0.7541,0.1508,0
630,120000.0,21.33,1.4,3,79806.0,36,52,0.665,0.2217,0
603,183402.0,23.97,3.0,0,264787.0,60,48,1.4438,0.2888,0
654,313047.0,13.58,2.2,3,237500.0,36,43,0.7587,0.2529,0
475,120000.0,26.17,0.8,1,106569.0,60,21,0.8881,0.1776,0
699,188504.0,12.34,15.9,0,685176.0,48,34,3.6348,0.9087,1
688,120000.0,30.52,13.5,2,108960.0,36,48,0.908,0.3027,0
609,120000.0,33.4,0.4,1,45499.0,12,21,0.3792,0.3792,0
750,120000.0,45.73,8.8,1,63658.0,36,32,0.5305,0.1768,0
537,120000.0,19.81,3.4,0,62093.0,24,41,0.5174,0.2587,0
762,120000.0,15.25,7.4,3,120560.0,36,26,1.0047,0.3349,0
665,120000.0,42.61,0.8,1,511078.0,60,51,4.259,0.8518,1
616,120000.0,19.07,0.7,2,38066.0,60,49,0.3172,0.0634,0
648,120000.0,17.38,11.1,0,634236.0,60,40,5.2853,1.0571,1
639,120000.0,13.31,11.4,1,92129.0,12,42,0.7677,0.7677,0
772,120000.0,43.49,3.1,2,101596.0,48,32,0.8466,0.2117,0
542,120000.0,31.99,10.2,2,85329.0,36,43,0.7111,0.237,0
573,120000.0,31.52,5.5,1,105755.0,12,32,0.8813,0.8813,1
753,122657.0,48.75,1.0,2,131537.0,24,36,1.0724,0.5362,1
590,120000.0,18.59,2.0,1,144132.0,36,33,1.2011,0.4004,0
740,188098.0,42.11,0.7,2,201518.0,60,52,1.0713,0.2143,0
819,120000.0,34.23,7.4,1,29853.0,12,50,0.2488,0.2488,0
609,142067.0,16.65,21.1,1,143036.0,12,27,1.0068,1.0068,0
718,230134.0,22.75,4.0,1,236914.0,36,51,1.0295,0.3432,0
534,120000.0,45.79,5.3,0,152063.0,12,30,1.2672,1.2672,1
725,120000.0,12.95,6.9,3,129116.0,12,56,1.076,1.076,0
669,166545.0,32.59,1.3,0,106833.0,12,53,0.6415,0.6415,0
697,134015.0,7.32,2.0,1,375279.0,36,59,2.8003,0.9334,1
585,120000.0,43.19,2.7,2,235402.0,60,40,1.9617,0.3923,1
483,227493.0,13.42,4.5,0,135477.0,12,35,0.5955,0.5955,0
700,120000.0,17.33,9.5,2,244175.0,12,34,2.0348,2.0348,1
443,120000.0,17.11,1.5,0,338514.0,48,41,2.8209,0.7052,1
618,120000.0,9.09,3.2,1,53954.0,24,27,0.4496,0.2248,0
744,120000.0,22.79,7.0,1,241460.0,48,21,2.0122,0.503,0
669,120000.0,24.97,0.5,1,82386.0,60,34,0.6865,0.1373,0
844,228218.0,6.07,3.6,3,454147.0,48,38,1.99,0.4975,0
752,128924.0,21.08,0.8,0,75257.0,36,43,0.5837,0.1946,0
584,120000.0,15.06,3.9,1,158265.0,48,41,1.3189,0.3297,0
652,120000.0,21.19,7.3,1,201413.0,36,39,1.6784,0.5595,1
645,120393.0,40.44,1.4,1,36612.0,48,49,0.3041,0.076,0
491,154795.0,26.45,9.5,1,30495.0,48,29,0.197,0.0493,0
555,142279.0,11.18,2.0,5,115611.0,24,31,0.8126,0.4063,0
593,120000.0,13.56,1.1,1,619522.0,36,59,5.1627,1.7209,1
446,120000.0,37.61,3.1,0,139638.0,60,21,1.1636,0.2327,1
654,131658.0,17.38,10.4,1,237619.0,12,49,1.8048,1.8048,1
625,120000.0,6.97,0.4,0,13357.0,60,43,0.1113,0.0223,0
482,120000.0,4.68,2.0,5,316232.0,48,37,2.6353,0.6588,1
690,120000.0,29.2,5.3,2,240652.0,60,46,2.0054,0.4011,1
721,131863.0,35.6,2.2,5,274847.0,48,45,2.0843,0.5211,1
672,146709.0,5.09,0.4,1,167948.0,48,23,1.1448,0.2862,0
617,154589.0,24.5,2.0,1,58465.0,12,28,0.3782,0.3782,0
709,120000.0,23.01,8.6,1,88755.0,24,33,0.7396,0.3698,0
718,120000.0,21.35,17.2,2,78499.0,24,21,0.6542,0.3271,0
680,231972.0,33.81,0.2,1,251252.0,12,37,1.0831,1.0831,1
567,230559.0,4.65,4.2,2,134925.0,60,44,0.5852,0.117,0
677,120000.0,10.83,0.6,3,315297.0,36,49,2.6275,0.8758,1
769,120000.0,7.47,5.7,0,267603.0,12,38,2.23,2.23,1
590,192249.0,22.31,0.0,1,662589.0,48,30,3.4465,0.8616,1
850,120000.0,14.55,0.1,1,177212.0,24,40,1.4768,0.7384,0
597,120000.0,25.86,7.5,2,135756.0,24,37,1.1313,0.5657,1
653,219991.0,0.24,0.4,0,175372.0,60,45,0.7972,0.1594,0
582,177215.0,6.27,1.8,1,19222.0,36,37,0.1085,0.0362,0
672,123199.0,36.22,15.9,1,120652.0,12,46,0.9793,0.9793,1
475,120000.0,22.3,21.1,1,264652.0,48,35,2.2054,0.5514,1
595,120000.0,10.47,0.9,1,128008.0,48,50,1.0667,0.2667,0
540,120000.0,12.61,4.1,3,132805.0,36,39,1.1067,0.3689,0
663,120406.0,43.84,4.1,2,127179.0,60,32,1.0563,0.2113,0
749,120000.0,18.71,3.0,0,574546.0,36,34,4.7879,1.596,1
714,120000.0,16.49,12.9,0,201029.0,60,45,1.6752,0.335,0
412,120000.0,34.32,7.0,0,142549.0,60,25,1.1879,0.2376,1
850,205476.0,9.07,7.2,3,1121781.0,12,36,5.4594,5.4594,1
679,120000.0,18.77,1.6,1,56426.0,12,48,0.4702,0.4702,0
572,120000.0,18.69,2.8,1,93433.0,48,43,0.7786,0.1947,0
665,120000.0,24.03,3.3,0,67788.0,24,26,0.5649,0.2825,0
667,120000.0,45.68,1.8,1,87062.0,60,41,0.7255,0.1451,0
583,120000.0,2.94,0.5,0,436824.0,48,24,3.6402,0.9101,1
669,120000.0,21.51,0.7,0,72036.0,24,39,0.6003,0.3002,0
589,120000.0,11.35,1.0,0,164817.0,48,51,1.3735,0.3434,0
609,123003.0,17.62,1.1,1,234977.0,60,38,1.9103,0.3821,1
581,120000.0,35.18,1.4,0,279601.0,24,26,2.33,1.165,1
506,281502.0,24.71,1.5,0,94899.0,36,36,0.3371,0.1124,0
664,182826.0,9.28,3.0,0,251970.0,12,39,1.3782,1.3782,1
708,160334.0,18.37,3.6,1,111229.0,12,48,0.6937,0.6937,0
701,120000.0,5.72,1.8,0,162121.0,24,48,1.351,0.6755,0
731,244891.0,4.93,11.9,1,68052.0,24,27,0.2779,0.1389,0
682,120000.0,6.02,4.0,1,56336.0,60,34,0.4695,0.0939,0
596,120000.0,29.42,7.7,4,213274.0,24,41,1.7773,0.8886,1
733,120000.0,18.74,12.9,2,1086210.0,12,31,9.0517,9.0517,1
514,150406.0,35.33,0.9,0,123848.0,60,42,0.8234,0.1647,0
559,144660.0,15.09,2.8,0,157318.0,48,24,1.0875,0.2719,0
553,120000.0,34.96,2.8,1,263735.0,12,40,2.1978,2.1978,1
758,120000.0,7.91,2.2,1,378170.0,36,48,3.1514,1.0505,1
744,144921.0,29.54,0.0,3,393854.0,60,38,2.7177,0.5435,1
698,151621.0,33.83,8.5,1,249421.0,36,39,1.645,0.5483,1
757,120000.0,19.05,0.6,0,141451.0,24,46,1.1788,0.5894,0
562,120000.0,6.45,27.0,2,280296.0,48,33,2.3358,0.584,1
684,120000.0,9.1,7.4,1,222534.0,24,44,1.8544,0.9272,1
637,143504.0,10.95,4.3,0,155056.0,12,37,1.0805,1.0805,0
734,291633.0,26.05,0.8,1,337755.0,48,28,1.1582,0.2895,0
638,120000.0,45.9,3.6,2,229042.0,12,47,1.9087,1.9087,1
611,120000.0,4.27,1.5,0,92985.0,48,52,0.7749,0.1937,0
704,120000.0,21.07,1.5,1,69419.0,36,49,0.5785,0.1928,0
737,222678.0,9.18,8.8,0,45585.0,12,47,0.2047,0.2047,0
583,120000.0,22.2,2.4,0,76608.0,12,43,0.6384,0.6384,0
643,120000.0,18.21,3.0,0,166802.0,24,41,1.39,0.695,1
544,138029.0,25.83,9.3,0,369524.0,60,37,2.6772,0.5354,1
400,120000.0,23.41,0.5,0,148295.0,12,31,1.2358,1.2358,1
670,120000.0,23.33,4.5,1,206124.0,48,21,1.7177,0.4294,1
710,120000.0,31.59,4.3,1,263329.0,24,22,2.1944,1.0972,1
676,279407.0,24.26,2.8,3,61538.0,60,38,0.2202,0.044,0
455,124309.0,19.4,8.9,0,115173.0,12,25,0.9265,0.9265,1
614,120000.0,34.12,14.3,2,64175.0,36,42,0.5348,0.1783,0
428,120000.0,29.69,3.1,0,124315.0,24,55,1.036,0.518,1
786,120000.0,20.28,3.0,1,201208.0,36,21,1.6767,0.5589,0
541,120000.0,24.94,3.5,2,173295.0,48,28,1.4441,0.361,1
775,120000.0,15.15,6.4,2,84237.0,24,59,0.702,0.351,0
744,120000.0,41.22,5.5,1,251811.0,24,46,2.0984,1.0492,1
559,166255.0,15.83,1.3,1,200857.0,24,36,1.2081,0.6041,1
536,120000.0,11.41,0.3,2,229329.0,60,32,1.9111,0.3822,1
685,120000.0,13.05,14.9,0,184331.0,60,43,1.5361,0.3072,0
565,120000.0,32.88,1.5,1,89228.0,12,47,0.7436,0.7436,1
660,120000.0,26.06,5.1,1,61651.0,36,25,0.5138,0.1713,0
601,333064.0,6.53,8.8,2,222113.0,12,52,0.6669,0.6669,0
471,165653.0,24.65,1.8,1,228476.0,36,41,1.3792,0.4597,1
426,120000.0,13.07,5.0,3,173080.0,12,47,1.4423,1.4423,1
672,120000.0,46.62,0.6,3,876388.0,24,48,7.3032,3.6516,1
593,120000.0,4.35,17.5,2,112766.0,24,41,0.9397,0.4699,0
594,249080.0,10.59,0.3,1,214221.0,36,42,0.86,0.2867,0
719,120000.0,37.88,2.9,2,178019.0,24,43,1.4835,0.7417,1
767,120000.0,27.42,3.8,1,158455.0,12,34,1.3205,1.3205,1
622,120000.0,22.5,7.8,1,69443.0,60,44,0.5787,0.1157,0
615,162122.0,15.93,0.6,0,131158.0,48,35,0.809,0.2023,0
700,120000.0,23.2,2.9,2,351781.0,12,38,2.9315,2.9315,1
514,120000.0,6.22,1.8,0,260903.0,36,53,2.1742,0.7247,1
672,120000.0,36.15,1.9,3,321859.0,24,37,2.6822,1.3411,1
705,120000.0,15.85,7.5,2,100028.0,48,42,0.8336,0.2084,0
718,120000.0,0.84,0.0,1,341198.0,48,36,2.8433,0.7108,1
456,233399.0,22.15,6.9,2,67793.0,24,34,0.2905,0.1452,0
573,120000.0,9.9,8.3,2,139140.0,12,57,1.1595,1.1595,1
562,120000.0,26.07,11.6,4,72050.0,24,23,0.6004,0.3002,0
659,120000.0,29.41,4.9,2,672706.0,60,38,5.6059,1.1212,1
698,120000.0,23.61,2.0,5,185181.0,36,25,1.5432,0.5144,1
799,153903.0,18.69,2.8,2,347014.0,24,50,2.2548,1.1274,1
600,120000.0,18.58,17.5,1,224466.0,12,37,1.8705,1.8705,1
600,126688.0,40.67,10.7,1,249391.0,60,33,1.9685,0.3937,1
764,120000.0,19.29,3.1,0,70573.0,60,21,0.5881,0.1176,0
679,120000.0,17.77,14.3,0,154672.0,12,53,1.2889,1.2889,0
776,157421.0,6.49,8.7,1,68526.0,36,24,0.4353,0.1451,0
678,120000.0,12.18,11.6,1,111996.0,48,42,0.9333,0.2333,0
534,157758.0,21.81,5.7,1,165946.0,60,47,1.0519,0.2104,0
516,120000.0,27.35,9.7,0,76833.0,12,59,0.6403,0.6403,1
494,184846.0,13.07,11.1,1,57516.0,60,32,0.3112,0.0622,0
716,120000.0,39.82,0.5,0,61101.0,48,29,0.5092,0.1273,0
768,124088.0,45.29,16.8,1,266343.0,12,33,2.1464,2.1464,1
834,120000.0,6.62,2.0,0,124576.0,60,32,1.0381,0.2076,0
734,120000.0,21.21,2.9,1,57154.0,12,21,0.4763,0.4763,0
766,120000.0,16.75,7.8,0,152516.0,12,54,1.271,1.271,0
591,136228.0,13.02,5.5,1,282681.0,48,33,2.0751,0.5188,1
534,120000.0,27.91,11.2,0,144631.0,12,36,1.2053,1.2053,1
735,233323.0,32.7,2.6,2,50689.0,36,44,0.2172,0.0724,0
691,120000.0,15.08,2.3,1,136866.0,60,51,1.1405,0.2281,0
660,120000.0,9.6,0.2,1,82607.0,24,26,0.6884,0.3442,0
688,120000.0,15.43,3.1,2,191441.0,36,41,1.5953,0.5318,0
682,126426.0,22.12,6.4,0,116343.0,36,25,0.9202,0.3067,0
778,254156.0,25.65,1.8,1,185546.0,12,41,0.73,0.73,0
779,120000.0,23.42,3.1,1,39231.0,36,40,0.3269,0.109,0
704,120000.0,27.15,1.2,3,164900.0,36,33,1.3742,0.4581,0
734,120000.0,26.08,7.4,2,125680.0,36,40,1.0473,0.3491,0
701,120000.0,14.9,0.3,1,76414.0,12,40,0.6368,0.6368,0
603,120000.0,29.38,6.1,0,163111.0,36,37,1.3593,0.4531,1
725,256396.0,36.31,2.4,0,120864.0,24,35,0.4714,0.2357,0
510,120000.0,7.73,0.2,1,146650.0,36,24,1.2221,0.4074,0
755,184687.0,28.19,9.6,0,70282.0,12,27,0.3805,0.3805,0
530,140127.0,11.44,3.3,3,174328.0,12,31,1.2441,1.2441,1
678,120000.0,10.2,4.6,1,35160.0,48,27,0.293,0.0732,0
565,120000.0,24.61,6.6,1,131679.0,48,32,1.0973,0.2743,0
705,120000.0,7.87,5.3,1,149193.0,24,37,1.2433,0.6216,0
646,120000.0,37.94,6.6,2,586894.0,60,38,4.8908,0.9782,1
490,214727.0,20.36,7.2,0,123118.0,48,43,0.5734,0.1433,0
692,120000.0,32.05,4.4,2,543966.0,36,39,4.5331,1.511,1
592,202219.0,31.26,2.3,2,376718.0,12,39,1.8629,1.8629,1
738,120000.0,13.06,1.4,0,137549.0,48,43,1.1462,0.2866,0
650,120000.0,18.97,11.7,1,153504.0,12,28,1.2792,1.2792,1
689,120000.0,20.77,17.5,0,63931.0,36,29,0.5328,0.1776,0
554,120000.0,8.06,2.2,1,94777.0,12,34,0.7898,0.7898,0
591,120000.0,17.29,0.6,0,182728.0,12,31,1.5227,1.5227,1
604,124926.0,13.9,1.3,2,117556.0,48,21,0.941,0.2353,0
735,120000.0,27.45,5.6,0,308272.0,12,43,2.5689,2.5689,1
817,120000.0,14.21,0.9,0,256919.0,36,28,2.141,0.7137,0
569,208084.0,19.72,7.6,0,192382.0,24,56,0.9245,0.4623,0
757,152711.0,13.73,12.8,0,262604.0,12,39,1.7196,1.7196,1
433,120000.0,21.24,16.6,1,213705.0,12,22,1.7809,1.7809,1
530,268092.0,22.03,0.0,3,161064.0,36,44,0.6008,0.2003,0
554,120000.0,27.82,15.9,2,87657.0,60,38,0.7305,0.1461,0
514,218299.0,27.69,6.7,1,693386.0,36,40,3.1763,1.0588,1
491,120000.0,35.75,0.4,1,267550.0,48,33,2.2296,0.5574,1
691,120000.0,33.84,2.7,2,211778.0,48,28,1.7648,0.4412,1
628,299187.0,50.05,6.0,1,85528.0,24,23,0.2859,0.1429,0
687,178872.0,12.29,15.7,2,1101021.0,12,25,6.1554,6.1554,1
719,120000.0,24.78,0.9,0,90731.0,24,24,0.7561,0.378,0
676,152711.0,20.94,0.7,2,166612.0,24,34,1.091,0.5455,0
715,120000.0,23.3,3.2,1,171789.0,12,37,1.4316,1.4316,1
643,162347.0,27.85,17.2,1,54714.0,12,22,0.337,0.337,0
531,120000.0,11.61,17.8,1,230738.0,36,47,1.9228,0.6409,1
755,120000.0,15.91,1.3,0,212236.0,24,39,1.7686,0.8843,0
591,177647.0,3.97,1.9,0,68800.0,24,62,0.3873,0.1936,0
556,120000.0,27.29,11.9,1,291055.0,48,33,2.4255,0.6064,1
632,120000.0,8.73,6.6,3,74648.0,24,60,0.6221,0.311,0
558,120000.0,12.71,17.9,1,125384.0,36,45,1.0449,0.3483,0
608,299156.0,8.64,11.2,2,86931.0,60,21,0.2906,0.0581,0
684,201656.0,27.36,1.2,2,263680.0,24,26,1.3076,0.6538,1
684,120000.0,29.45,7.1,0,242324.0,36,41,2.0194,0.6731,1
560,120000.0,8.13,0.2,1,65722.0,36,21,0.5477,0.1826,0
601,183095.0,0.8,8.5,0,100860.0,60,29,0.5509,0.1102,0
757,324319.0,28.87,4.6,4,102057.0,36,22,0.3147,0.1049,0
699,174950.0,40.98,15.6,1,272910.0,48,59,1.5599,0.39,1
850,363335.0,30.31,16.1,1,91885.0,60,48,0.2529,0.0506,0
768,120000.0,35.38,0.3,1,147260.0,48,34,1.2272,0.3068,0
764,120000.0,15.14,0.9,0,134894.0,24,53,1.1241,0.5621,0
511,120000.0,29.45,3.3,2,125140.0,24,50,1.0428,0.5214,1
726,128676.0,36.81,10.6,0,644686.0,36,51,5.0101,1.67,1
644,120000.0,6.54,8.4,1,94657.0,36,32,0.7888,0.2629,0
594,120000.0,50.05,16.7,1,135631.0,60,34,1.1303,0.2261,1
666,160421.0,20.17,4.8,3,217588.0,24,27,1.3564,0.6782,1
744,206777.0,14.56,1.5,0,115845.0,12,36,0.5602,0.5602,0
700,120000.0,34.0,0.1,3,101673.0,36,29,0.8473,0.2824,0
562,120000.0,8.68,1.3,2,213504.0,60,27,1.7792,0.3558,1
724,161472.0,18.5,5.6,2,304507.0,36,49,1.8858,0.6286,1
586,120000.0,14.71,13.0,2,461431.0,60,44,3.8453,0.7691,1
671,120000.0,8.3,1.9,1,138921.0,24,29,1.1577,0.5788,0
619,181884.0,37.1,10.4,0,87882.0,36,47,0.4832,0.1611,0
628,120000.0,13.68,2.5,0,87375.0,36,41,0.7281,0.2427,0
726,120000.0,28.62,1.8,0,499923.0,12,34,4.166,4.166,1
545,120233.0,23.43,3.6,2,211095.0,24,53,1.7557,0.8779,1
844,120000.0,43.83,2.9,1,84505.0,60,41,0.7042,0.1408,0
467,157928.0,30.46,12.3,1,94514.0,12,55,0.5985,0.5985,1
590,120000.0,8.85,3.2,0,66929.0,60,43,0.5577,0.1115,0
687,229848.0,15.02,1.6,1,152784.0,36,44,0.6647,0.2216,0
708,120000.0,8.25,9.2,0,239397.0,48,27,1.995,0.4987,0
639,147674.0,47.74,33.4,1,560495.0,36,32,3.7955,1.2652,1
644,154448.0,27.96,5.2,1,387590.0,24,52,2.5095,1.2548,1
691,120000.0,25.47,1.4,0,167583.0,60,49,1.3965,0.2793,0
626,120000.0,6.84,1.4,0,93559.0,12,34,0.7797,0.7797,0
789,122572.0,15.24,0.3,0,234946.0,36,24,1.9168,0.6389,0
733,120000.0,6.9,0.4,6,39502.0,60,54,0.3292,0.0658,0
737,137791.0,29.08,12.3,1,86652.0,12,48,0.6289,0.6289,0
553,120000.0,13.97,0.5,2,270532.0,36,26,2.2544,0.7515,1
642,120000.0,20.32,3.3,1,328001.0,48,26,2.7333,0.6833,1
619,329418.0,27.0,6.0,0,463603.0,48,56,1.4073,0.3518,0
549,120000.0,22.3,9.5,2,148668.0,36,32,1.2389,0.413,1
686,153333.0,23.31,0.9,1,459116.0,24,33,2.9942,1.4971,1
596,120000.0,10.24,2.9,1,119701.0,48,31,0.9975,0.2494,0
715,120000.0,26.8,1.4,2,112369.0,60,41,0.9364,0.1873,0
542,120000.0,5.39,1.5,5,208130.0,24,23,1.7344,0.8672,1
821,120000.0,16.36,1.8,1,405960.0,24,40,3.383,1.6915,1
560,139070.0,4.05,4.4,0,344982.0,36,23,2.4806,0.8269,1
671,227382.0,29.23,0.1,1,372040.0,60,24,1.6362,0.3272,0
729,130876.0,20.1,2.6,1,248048.0,60,24,1.8953,0.3791,0
592,120000.0,28.12,1.0,1,350549.0,12,24,2.9212,2.9212,1
735,120000.0,22.42,17.1,5,166450.0,48,45,1.3871,0.3468,0
527,134604.0,13.47,4.4,1,209524.0,48,45,1.5566,0.3891,1
795,359982.0,8.5,10.1,1,1513161.0,24,36,4.2034,2.1017,1
651,120000.0,41.57,1.1,2,328718.0,24,31,2.7393,1.3697,1
590,120000.0,41.19,8.3,0,165382.0,36,51,1.3782,0.4594,1
620,120000.0,45.16,2.7,2,309457.0,60,44,2.5788,0.5158,1
730,120000.0,4.2,1.0,3,69952.0,48,26,0.5829,0.1457,0
591,120000.0,22.9,7.2,0,125841.0,12,41,1.0487,1.0487,1
575,125872.0,30.5,7.2,1,138367.0,48,40,1.0993,0.2748,0
627,120000.0,8.19,27.5,5,91699.0,48,45,0.7642,0.191,0
532,120000.0,22.07,7.6,2,670655.0,48,65,5.5888,1.3972,1
832,155114.0,18.91,0.8,1,237832.0,24,29,1.5333,0.7666,0
593,120000.0,13.2,1.9,0,259896.0,60,43,2.1658,0.4332,1
733,120000.0,3.71,3.0,2,149744.0,60,52,1.2479,0.2496,0
670,237962.0,30.59,0.7,0,64715.0,48,55,0.272,0.068,0
551,120000.0,18.61,7.8,1,154751.0,60,39,1.2896,0.2579,0
649,120000.0,44.66,3.7,0,116069.0,36,24,0.9672,0.3224,0
728,120000.0,26.11,14.5,0,72201.0,24,21,0.6017,0.3008,0
631,196751.0,31.07,4.4,1,298812.0,24,46,1.5187,0.7594,1
769,120000.0,14.96,3.7,3,131535.0,60,41,1.0961,0.2192,0
752,126073.0,26.67,0.4,2,39175.0,48,39,0.3107,0.0777,0
741,139888.0,31.42,0.8,1,162854.0,48,40,1.1642,0.291,0
604,120000.0,6.42,9.5,2,165286.0,48,47,1.3774,0.3443,0
542,159389.0,9.71,23.4,4,297508.0,60,43,1.8666,0.3733,1
588,167036.0,22.42,2.7,1,179175.0,48,41,1.0727,0.2682,0
669,120000.0,33.71,8.3,0,99684.0,60,32,0.8307,0.1661,0
704,209276.0,41.77,4.9,2,242395.0,12,48,1.1583,1.1583,1
432,195218.0,9.81,16.0,1,96852.0,60,32,0.4961,0.0992,0
649,120000.0,8.91,1.4,2,286146.0,36,47,2.3846,0.7949,1
665,120000.0,26.72,3.9,1,410283.0,48,34,3.419,0.8548,1
622,120000.0,37.09,2.6,1,22384.0,48,43,0.1865,0.0466,0
779,120000.0,9.34,3.9,3,89373.0,24,55,0.7448,0.3724,0
692,138948.0,24.59,1.6,1,236050.0,60,44,1.6988,0.3398,1
781,120000.0,0.43,3.4,0,175234.0,12,52,1.4603,1.4603,0
628,120000.0,30.98,4.9,0,459405.0,48,34,3.8284,0.9571,1
743,211341.0,39.54,0.4,0,442738.0,24,38,2.0949,1.0474,1
813,120000.0,5.32,6.8,2,341435.0,60,34,2.8453,0.5691,1
781,120000.0,28.69,6.1,1,42221.0,24,21,0.3518,0.1759,0
540,165098.0,25.01,10.6,0,142851.0,12,48,0.8653,0.8653,1
624,246418.0,23.01,2.8,1,271687.0,60,43,1.1025,0.2205,0
615,120000.0,18.2,0.3,0,159349.0,48,42,1.3279,0.332,0
698,128099.0,11.91,3.1,3,147124.0,60,50,1.1485,0.2297,0
718,120000.0,3.91,0.7,1,438040.0,48,26,3.6503,0.9126,1
566,133181.0,28.04,5.2,5,216783.0,36,24,1.6277,0.5426,1
656,120000.0,23.34,0.2,2,132999.0,48,50,1.1083,0.2771,0
448,144558.0,20.67,2.3,1,63044.0,24,37,0.4361,0.2181,0
794,120000.0,29.4,0.4,1,644572.0,12,40,5.3714,5.3714,1
598,120000.0,5.58,0.0,2,207310.0,60,23,1.7276,0.3455,0
655,120000.0,44.25,16.2,0,112057.0,36,52,0.9338,0.3113,0
619,126009.0,40.16,27.8,1,342855.0,36,44,2.7209,0.907,1
764,181541.0,6.09,4.1,1,45126.0,36,32,0.2486,0.0829,0
366,120000.0,19.01,1.4,3,661105.0,24,58,5.5092,2.7546,1
648,182816.0,50.1,12.1,2,265355.0,48,24,1.4515,0.3629,1
639,120000.0,31.25,12.8,0,941717.0,36,34,7.8476,2.6159,1
604,122697.0,33.57,9.6,1,270064.0,12,47,2.2011,2.2011,1
822,120000.0,21.16,3.9,0,196999.0,12,49,1.6417,1.6417,1
561,120000.0,19.49,0.4,2,100361.0,60,23,0.8363,0.1673,0
727,168573.0,20.07,0.5,2,114623.0,12,35,0.68,0.68,0
685,120000.0,13.5,11.3,0,60321.0,48,45,0.5027,0.1257,0
776,120000.0,20.88,10.4,1,791677.0,48,52,6.5973,1.6493,1
583,120000.0,30.69,2.8,4,180973.0,36,51,1.5081,0.5027,1
576,417045.0,9.42,2.0,1,326511.0,48,45,0.7829,0.1957,0
759,120000.0,24.07,5.2,0,370883.0,48,38,3.0907,0.7727,1
692,335736.0,18.28,8.2,2,136046.0,36,36,0.4052,0.1351,0
495,328619.0,32.24,6.6,2,85671.0,60,42,0.2607,0.0521,0
596,120000.0,7.02,4.8,0,91744.0,48,52,0.7645,0.1911,0
688,120000.0,32.75,1.3,2,47203.0,48,35,0.3934,0.0983,0
733,120000.0,27.75,1.5,3,66501.0,24,35,0.5542,0.2771,0
582,120000.0,16.2,6.4,3,249716.0,60,49,2.081,0.4162,1
358,120000.0,29.08,8.1,0,368969.0,36,48,3.0747,1.0249,1
702,120000.0,7.5,0.6,1,163483.0,24,33,1.3624,0.6812,0
527,242348.0,16.3,1.0,0,340733.0,24,24,1.406,0.703,1
448,120000.0,48.11,5.7,2,347230.0,60,21,2.8936,0.5787,1
366,120000.0,17.88,2.5,0,126584.0,48,39,1.0549,0.2637,1
731,120000.0,16.53,4.1,0,388435.0,36,26,3.237,1.079,1
662,123554.0,25.25,4.8,5,142904.0,60,46,1.1566,0.2313,0
627,120000.0,15.52,7.5,1,115494.0,24,21,0.9625,0.4812,0
788,120000.0,23.21,8.2,0,174373.0,12,54,1.4531,1.4531,0
